Timestamp,Shift,Heat Number,Casting Speed,Mold Level,Downtime,Production,Temperature,Water Flow,Hydraulic Pressure,Alarm,Alarm Severity,Downtime Category,Machine Status,PLC_Status,Mold_Status,Oscillation_Status,Hydraulic_Status,Water_Cooling_Status,Shear_Status,Roller_Table_Status
2026-01-08 06:00:00,Morning,10592,1.1101013246584646,81.34412344667429,0.0,14.221668949959394,1513.2224360032935,1857.8477922286454,121.19414156092101,No Alarm,None,None,Running,Healthy,Healthy,Warning,Warning,Healthy,Healthy,Healthy
2026-01-08 06:10:00,Morning,10136,1.1045609250414536,80.83738422853212,0.0,13.778771892444361,1515.3874988967425,1853.4428317599923,121.95351051846606,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-08 06:20:00,Morning,10678,1.0621082985073538,81.23148349608017,0.0,11.739725108776376,1517.1029732453733,1876.0237074633528,120.96658207564037,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-08 06:30:00,Morning,10739,1.148535774805735,81.20506919156631,0.0,12.940984245841253,1522.2230225812448,1864.147336959762,122.50481799805549,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 06:40:00,Morning,10312,1.0964962591592404,81.22217439297,12.0,13.796789915317614,1516.5698004886804,1864.6994593257489,123.24012368039288,Water Flow Alarm,Medium,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 06:50:00,Morning,10213,1.0682364507821038,81.3041964513731,0.0,13.102311766076475,1516.33585608318,1867.0695765307955,123.70069561545294,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 07:00:00,Morning,10781,1.093007790972479,80.12955515774773,0.0,12.888512759649505,1516.9907403158077,1866.230452601378,124.76449605141264,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 07:10:00,Morning,10224,1.1002766568429203,80.3616299343622,0.0,13.79933101711754,1522.873494816616,1856.9945018997,124.15214451962123,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-08 07:20:00,Morning,10179,1.13908103136185,80.23805948447962,0.0,14.319104849278592,1512.0445400131184,1862.893403012723,127.03382446185078,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 07:30:00,Morning,10341,1.1359466582486022,80.07017580805416,0.0,14.860424336085718,1516.9075316694968,1859.1488829700954,126.1080878036453,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 07:40:00,Morning,10967,1.1407215693481458,79.72479757825182,0.0,14.354641214960713,1526.5705340329653,1865.5689119570147,124.76035092630839,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-08 07:50:00,Morning,10463,1.1760793919467591,79.26548301298537,5.0,15.560868457168558,1521.535599693092,1865.7233605953832,125.99170471153678,Mold Level Low,Low,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 08:00:00,Morning,10263,1.1743232922280205,79.77295834848871,0.0,14.684636973534424,1517.596871033399,1861.0216106855146,126.11777913047716,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-08 08:10:00,Morning,10514,1.1802035751861213,79.30655612193144,0.0,14.671810193461381,1520.547075557566,1854.7011347273906,127.4576564634831,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 08:20:00,Morning,10349,1.189548159690075,79.52898730363654,0.0,15.614370526498965,1521.0964173015834,1867.9120599879216,125.2506118016394,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 08:30:00,Morning,10665,1.2021844194041464,79.06117178186753,0.0,14.342396626522827,1523.304188009501,1866.6624045203948,126.80329621103286,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-08 08:40:00,Morning,10439,1.12680486573776,78.82743661538885,0.0,16.055174039008314,1526.0332549459836,1854.868831328736,125.78535830880939,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 08:50:00,Morning,10589,1.1853298458902617,79.25461530394698,0.0,15.079303308344986,1522.635421287491,1875.8816726965858,127.32035236917889,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 09:00:00,Morning,10437,1.1369334686950547,79.12068431658835,0.0,14.478248835674556,1520.5274568374816,1881.4968810611722,126.8196232505948,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 09:10:00,Morning,10482,1.2093368446479957,79.1979700503332,0.0,15.484277739880765,1524.0403354734276,1896.0712777781914,125.19434800249286,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 09:20:00,Morning,10448,1.2138515806043348,79.75371893990751,0.0,16.487140290286334,1520.505011521624,1874.892446113644,124.28111459561754,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 09:30:00,Morning,10394,1.2508946099757572,78.91118304379111,0.0,16.190937812867787,1519.8271955873104,1875.9875748429517,124.79574148491601,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 09:40:00,Morning,10964,1.2604812060898551,78.92352039331811,0.0,14.632475890820443,1518.1521407219097,1873.7846809081138,123.5213917561015,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 09:50:00,Morning,10266,1.2360279925165572,78.2365015075861,7.0,16.432779175794217,1518.7615896407735,1886.769001449121,125.26706953234527,Mold Level Low,Medium,Electrical,Stopped,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-08 10:00:00,Morning,10806,1.2197797959360372,78.10004935327936,0.0,15.008619843588953,1520.5366134321257,1889.2244269808546,122.82515438559601,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 10:10:00,Morning,10710,1.253929716655952,79.20484419191695,7.0,15.749130009186926,1519.9171273333513,1883.6765907693866,121.69722126713046,Water Flow Alarm,High,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 10:20:00,Morning,10528,1.2278458317176677,78.16913351010622,8.0,14.45259511594816,1523.7089185910693,1891.3722885128354,121.06363472682922,Roller Jam,High,Mechanical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 10:30:00,Morning,10318,1.2476609870377116,78.09790405939822,13.0,15.96410375065812,1519.9717377876107,1879.5792821135576,119.57457225883822,Mold Level Low,Critical,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 10:40:00,Morning,10484,1.2810047876363704,78.4871015757844,0.0,15.556597842407342,1515.1355702215885,1905.4768999435335,121.10283447840011,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 10:50:00,Morning,10850,1.2380925429510647,78.46431525039311,0.0,15.54627553348374,1520.3894674882931,1894.5663232748268,118.85135263337325,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 11:00:00,Morning,10182,1.2820775748570057,78.14744860239355,0.0,15.827100381960022,1521.8041148021946,1903.117126881698,120.555191498761,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 11:10:00,Morning,10587,1.2809778277789237,78.40487289164298,0.0,17.35973180845164,1521.43470194661,1894.6283701269626,117.09555856219868,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 11:20:00,Morning,10765,1.2344191608698278,79.04724764526141,0.0,16.81782172097476,1526.6918324345968,1904.0037854834102,118.22295531979272,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 11:30:00,Morning,10634,1.2943379980242447,78.27176055829908,0.0,16.211784194453376,1521.2841309668997,1909.0080955821493,118.89300031367502,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 11:40:00,Morning,10145,1.2877812024443551,78.08510679491368,0.0,16.14204942851264,1524.925721755036,1913.6867500738895,114.39735351002099,No Alarm,None,None,Running,Fault,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-08 11:50:00,Morning,10509,1.2712245507833506,79.07745212695076,0.0,15.628896808347223,1522.5620778192842,1920.0859802353345,118.89946116647278,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-08 12:00:00,Morning,10184,1.2462750140293146,78.96419200982899,0.0,16.35264207941838,1522.3708738529258,1930.1595769153766,115.49988803446843,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 12:10:00,Morning,10929,1.2439788447816371,78.5944800128164,0.0,15.3194916505371,1520.2365985981971,1926.82467516605,115.75209694717336,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-08 12:20:00,Morning,10352,1.2538659363804565,78.29326711337558,0.0,15.378388112503718,1522.008197536086,1930.8831810134525,115.88520915390717,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 12:30:00,Morning,10422,1.286144173732042,78.71918412470785,0.0,16.761817176216,1520.0546345334353,1936.874564465179,115.73547785341852,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Warning,Healthy
2026-01-08 12:40:00,Morning,10858,1.240698248261962,79.09287344706998,0.0,15.13191873655287,1522.1872415133678,1931.8708332863632,114.90875260021167,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 12:50:00,Morning,10427,1.2816247122641458,79.68488978869472,0.0,15.99388037918785,1520.949460593081,1928.905604403361,115.54707619337643,No Alarm,None,None,Running,Warning,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-08 13:00:00,Morning,10194,1.2300133758011311,78.91327699764823,0.0,14.268249650456445,1518.9400719828939,1939.028522512356,114.79967315428127,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 13:10:00,Morning,10894,1.25954884184887,79.4080552626334,0.0,16.237293764697093,1523.527183983649,1941.158537226618,116.17460287908092,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 13:20:00,Morning,10648,1.2670082725989416,79.82974821422465,0.0,17.19621026491408,1521.8452401820896,1939.2371035409944,114.63243084899634,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 13:30:00,Morning,10605,1.3347697910836127,78.72806648605136,0.0,17.189480149505012,1519.3742306560607,1923.7343989898905,116.36718639361314,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-08 13:40:00,Morning,10076,1.217449676079166,80.21718791782676,0.0,16.241380368272686,1520.5606355110779,1929.8054333761975,115.15475820935877,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 13:50:00,Morning,10450,1.2999472208480316,79.45515584032489,15.0,15.657068765276263,1519.676872441069,1935.341649561971,112.0296192741174,Mold Level Low,High,Mechanical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 14:00:00,Evening,10460,1.256973275930517,80.18589565148326,0.0,15.877592946551202,1517.394763725941,1944.6140335508226,117.51088492259984,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 14:10:00,Evening,10263,1.2611881719166298,80.27636357985504,0.0,15.1046402018993,1519.4058869900045,1938.8723754508128,113.92556860673423,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 14:20:00,Evening,10565,1.2484734392114636,80.73488449588318,0.0,15.446482108236355,1517.3324504654997,1948.630716451554,116.70046150628808,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 14:30:00,Evening,10246,1.2540418969067202,80.64268989593565,0.0,16.216071745480754,1516.1682682721614,1950.374631542581,115.27988744660175,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 14:40:00,Evening,10471,1.2315867632176303,79.58974306920909,0.0,15.466108969392687,1514.1104828757882,1949.5860156999413,116.91045330863798,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 14:50:00,Evening,10802,1.2750500730991696,80.34133428341157,0.0,14.949277197918764,1516.899764304398,1949.5992106062565,115.24397219612912,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 15:00:00,Evening,10736,1.2127144265299548,80.82056706374397,0.0,14.238409957748008,1518.835601573549,1931.443657481139,117.29330802377554,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 15:10:00,Evening,10280,1.2551198229811307,80.79202068283038,0.0,14.722183035220592,1515.2973745995375,1943.2088602641602,116.74540065116472,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 15:20:00,Evening,10208,1.1963464462823548,81.15974629560755,0.0,15.298347391487148,1522.9465587736156,1933.920897245745,119.4803308984989,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 15:30:00,Evening,10006,1.2081919224916884,81.37641478724633,0.0,16.547125206105772,1518.4656541265692,1924.8496554793014,118.6723514388972,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 15:40:00,Evening,10346,1.1719774833609062,81.38865353127915,14.0,15.603439312811478,1519.1157903250614,1934.8344598593203,119.84802833931397,Mold Level Low,Medium,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 15:50:00,Evening,10020,1.211756909026044,81.13621884935546,0.0,13.819771723423305,1517.4444605573412,1946.6591875262206,116.71969286172668,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 16:00:00,Evening,10129,1.2352813758757926,80.55156930427049,0.0,16.435770355096256,1519.6887628533457,1938.514077710939,119.81241428518919,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-08 16:10:00,Evening,10979,1.1832989386417054,81.16713301864671,0.0,15.446717024931571,1512.6892013745978,1949.582732012831,121.00712813418572,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 16:20:00,Evening,10856,1.1732951711054211,81.56572929219719,0.0,13.584479676947634,1507.8558268417949,1933.3216452850354,121.37702835509165,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 16:30:00,Evening,10560,1.1392552455500693,81.0031487264763,0.0,14.028449437678518,1512.7451756953592,1949.8080310583196,122.8452257504081,No Alarm,None,None,Running,Warning,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 16:40:00,Evening,10775,1.159236962772305,81.72199356634961,0.0,15.257327722700879,1514.861703747674,1929.8332974469863,121.8189943493688,No Alarm,None,None,Running,Warning,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 16:50:00,Evening,10490,1.1117041753702614,81.85279819643264,0.0,14.281605649782618,1513.4544511386569,1926.6542548217037,122.86030433578429,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 17:00:00,Evening,10602,1.1254446479141083,81.54980751618496,0.0,13.151691562254765,1513.3786514882374,1914.1829560762058,124.73491803536952,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 17:10:00,Evening,10918,1.152968817884021,80.27276450634882,0.0,14.839629732607596,1515.6123300910815,1931.137758431747,121.06555839925426,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 17:20:00,Evening,10079,1.1790817140640295,80.9758581572502,0.0,13.242271008543959,1512.8920076055444,1915.972568470893,124.95177689462773,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 17:30:00,Evening,10352,1.2171660897492176,82.2200651519199,0.0,15.058600598835172,1513.5686108189232,1912.4606917488043,124.24605538733002,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 17:40:00,Evening,10120,1.1087234529301329,81.2152985411796,0.0,14.655612900206695,1508.8654563690036,1925.4560627732426,123.90766785287113,No Alarm,None,None,Running,Warning,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-08 17:50:00,Evening,10795,1.1628843162727467,80.59862856653768,0.0,14.548929904309256,1508.1283758447046,1921.9735868474006,125.71205227244334,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 18:00:00,Evening,10823,1.1207352998797833,81.83509395072494,8.0,13.659934963523929,1514.5649724167483,1919.209345448167,127.03385258867709,Water Flow Alarm,High,Mechanical,Stopped,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-08 18:10:00,Evening,10722,1.102595573749091,81.28573929429481,0.0,14.404987049504282,1510.4559424413803,1904.655427008284,127.00503267463824,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 18:20:00,Evening,10609,1.1139533859071402,81.6528888137407,0.0,14.606743594399859,1508.3316049198434,1904.5116144658393,125.73554085119348,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 18:30:00,Evening,10478,1.0968268671800399,81.24380739858165,0.0,14.627363624757365,1508.0349540634368,1901.7851955158267,127.0292544222605,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-08 18:40:00,Evening,10024,1.092444868686917,81.23069522390459,0.0,14.267600558498934,1507.6779209930255,1905.8587268194776,127.04100167179777,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 18:50:00,Evening,10775,1.0712344390900634,81.09945439797467,0.0,14.147392844381795,1507.2548649542073,1909.3634328208652,125.85548637272286,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 19:00:00,Evening,10894,1.0360978233973095,81.13360224619385,0.0,13.464258782672644,1505.5608554432051,1897.23003956655,125.03009327248654,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 19:10:00,Evening,10966,1.0265110745442734,81.66000398677542,0.0,13.017258486184947,1504.7747113294954,1907.4593386441968,124.9423980677042,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
